ICAO_Code...1,Location_Name,Latitude,Longitude,Terr_code,ICAO Member State,ICAO_Code...7,...8,ICAO_Code...9,...10,...11,...12,...13,...14
YXST,STANTHORPE HOSPITAL,-28.66,151.927833,YX,Australia,YXST,NA,YCAX,NA,NA,NA,NA,SHONGAMBA
YXSY,STRATHALBYN HOSPITAL,-35.260667,138.886,YX,Australia,YXSY,NA,YCAY,NA,NA,NA,NA,SHOREHAM
YXTA,TANGALOOMA RESORT,-27.182044,153.371444,YX,Australia,YXTA,NA,YCBA,NA,NA,NA,NA,SHOW LOW RGNL
YXTD,TRUNDLE MEDICAL,-32.921333,147.7045,YX,Australia,YXTD,NA,YCBB,NA,NA,NA,NA,SHREVEPORT DOWNTOWN
YXTE,TENTERFIELD HOSPITAL,-29.05,152.016667,YX,Australia,YXTE,NA,YCBC,NA,NA,NA,NA,SHREVEPORT RGNL
YXTI,THURSDAY ISLAND HOSPITAL,-10.58845,142.209817,YX,Australia,YXTI,NA,YCBE,NA,NA,NA,NA,SHUGHULI
YXTL,TOWNSVILLE HOSPITAL,-19.32025,146.760611,YX,Australia,YXTL,NA,YCBG,NA,NA,NA,NA,SHUIN MAMUS
YXTM,TAMBORINE MT,-27.933333,153.183333,YX,Australia,YXTM,NA,YCBH,NA,NA,NA,NA,SHUNGNAK
YXTN,TANUNDA HOSPITAL,-34.521,138.9825,YX,Australia,YXTN,NA,YCBL,NA,NA,NA,NA,SHUTE HARBOUR/WHITSDUNDAY
YXTO,TOOWOOMBA HOSPITAL,-27.570478,151.945972,YX,Australia,YXTO,NA,YCBM,NA,NA,NA,NA,SHYMKENT
YXTR,TAREE MEDICAL,-31.907,152.450167,YX,Australia,YXTR,NA,YCBN,NA,NA,NA,NA,SIALKOT INT'L
YXTU,TULLY HOSPITAL,-17.9268944444444,145.923436111111,YX,Australia,YXTU,NA,YCBO,NA,NA,NA,NA,SIAM
YXTW,TAMWORTH HOSPITAL,-31.0722222222222,150.926666666667,YX,Australia,YXTW,NA,YCBP,NA,NA,NA,NA,"SIARGAO, SURGIAO DEL NORTE"
YXTX,TEXAS HOSPITAL,-28.8555,151.179472,YX,Australia,YXTX,NA,YCBR,NA,NA,NA,NA,SIAULIAI/MILITARY/INTERNATIONAL
YXUA,MILTON ULLADULLA HOSPITAL,-35.32083333333334,150.43944444444446,YX,Australia,YXUA,NA,YCBY,NA,NA,NA,NA,SIBI
YXUB,COLUMBINE MEDICAL,-33.48,148.846667,YX,Australia,YXUB,NA,YCCA,NA,NA,NA,NA,SIBITI
YXUD,CUDAL MEDICAL,-33.266667,148.766667,YX,Australia,YXUD,NA,YCCF,NA,NA,NA,NA,SIBIU/SIBIU
YXUG,URUNGA MEDICAL,-30.5,153.016667,YX,Australia,YXUG,NA,YCCK,NA,NA,NA,NA,SIBORONGBORONG/RAJA SISINGAMANGARAJA XII
YXUH,MACQUARIE UNIVERSITY HOSPITAL,-33.770667,151.118,YX,Australia,YXUH,NA,YCCL,NA,NA,NA,NA,SIBU
YXUL,MAITLAND MEDICAL (NSW),-32.724333,151.547,YX,Australia,YXUL,NA,YCCR,NA,NA,NA,NA,SIBUT
YXUN,BEN BULLEN MEDICAL,-33.196667,149.981667,YX,Australia,YXUN,NA,YCCT,NA,NA,NA,NA,SIDERADOUGOU
YXUS,MUSWELLBROOK MEDICAL,-32.264333,150.899,YX,Australia,YXUS,NA,YCCY,NA,NA,NA,NA,SIDI BEL ABBES
YXVL,BOWRAVILLE MEDICAL,-30.647833,152.848167,YX,Australia,YXVL,NA,YCDA,NA,NA,NA,NA,SIDNEY CITY AIRPORT
YXWA,WARWICK HOSPITAL,-28.223833,152.016667,YX,Australia,YXWA,NA,YCDB,NA,NA,NA,NA,SIDNEY MUNI/LLOYD W. CARR FIELD
YXWG,WAGGA WAGGA HOSPITAL,-35.119056,147.357167,YX,Australia,YXWG,NA,YCDE,NA,NA,NA,NA,SIDNEY-RICHLAND MUNI
YXWH,WALCHA MEDICAL,-30.983333,151.583333,YX,Australia,YXWH,NA,YCDH,NA,NA,NA,NA,SIEGERLAND
YXWI,WERRIS CREEK MEDICAL,-31.35,150.65,YX,Australia,YXWI,NA,YCDO,NA,NA,NA,NA,SIEM REAP
YXWK,WARKWORTH MEDICAL,-32.6,151,YX,Australia,YXWK,NA,YCDP,NA,NA,NA,NA,Siem Reap-Angkor International Airport
YXWL,WOLLONGONG HOSPITAL,-34.4241944444444,150.88225,YX,Australia,YXWL,NA,YCDR,NA,NA,NA,NA,SIENA/AMPUGNANO
YXWM,WESTMEAD CHILDRENS HOSPITAL,-33.802222,150.993611,YX,Australia,YXWM,NA,YCDS,NA,NA,NA,NA,SIERADZ
YXWO,WONDAI HOSPITAL,-26.333333,151.883333,YX,Australia,YXWO,NA,YCDT,NA,NA,NA,NA,SIERKSDORF/HOF ALTONA
YXWP,WAUCHOPE MEDICAL,-31.466667,152.733333,YX,Australia,YXWP,NA,YCDU,NA,NA,NA,NA,SIERRA GRANDE (RN)
YXWR,WALCROW MEDICAL,-31.446667,151.855,YX,Australia,YXWR,NA,YCDV,NA,NA,NA,NA,SIERRA VISTA MUNI-LIBBY AAF
YXWS,WESTMEAD CASB,-33.802633,150.990044,YX,Australia,YXWS,NA,YCDW,NA,NA,NA,NA,SIGIRIYA
YXWT,WELLINGTON MEDICAL,-32.55,148.95,YX,Australia,YXWT,NA,YCEB,NA,NA,NA,NA,SIGLUFJORDUR
YXWU,WOOLGOOLGA MEDICAL,-30.116667,153.2,YX,Australia,YXWU,NA,YCED,NA,NA,NA,NA,SIGUANEA
YXWV,WALLABADAH MEDICAL,-31.533333,150.816667,YX,Australia,YXWV,NA,YCEE,NA,NA,NA,NA,SIGUIRI
YXWW,WEE WAA HOSPITAL,-30.225,149.448333,YX,Australia,YXWW,NA,YCEL,NA,NA,NA,NA,SIHANOUK
YXWY,WYONG HOSPITAL,-33.26025,151.480694,YX,Australia,YXWY,NA,YCEM,NA,NA,NA,NA,SIIRT
YXXL,BOX HILL HOSPITAL,-37.798333,145.116667,YX,Australia,YXXL,NA,YCES,NA,NA,NA,NA,SIKASSO/DIGNANGAN
YXXM,MONASH CHILDREN'S HOSPITAL,-37.919444444444444,145.1238888888889,YX,Australia,YXXM,NA,YCFD,NA,NA,NA,NA,SIKESTON MEMORIAL MUNI
YXYO,YOUNG HOSPITAL,-34.325833,148.298167,YX,Australia,YXYO,NA,YCFE,NA,NA,NA,NA,SIKHUPHE/KING MSWATI III INTL
YXYR,AYR HOSPITAL,-19.564722,147.40925,YX,Australia,YXYR,NA,YCFH,NA,NA,NA,NA,SIKONGE
YXYT,BRYANT MEDICAL,-32.991667,151.466667,YX,Australia,YXYT,NA,YCFL,NA,NA,NA,NA,SILCHAR
YYAB,YACKABINDIE,-27.566667,120.55,YY,Australia,YYAB,NA,YCFN,NA,NA,NA,NA,SILENT GROVE
YYAC,YACAMUNDA,-21.38,147.096667,YY,Australia,YYAC,NA,YCFS,NA,NA,NA,NA,SILJANSNAS
YYAL,YALGOO,-28.3536,116.679,YY,Australia,YYAL,NA,YCGI,NA,NA,NA,NA,SILOK
YYAN,YANGUNBI,-12.289833,136.656833,YY,Australia,YYAN,NA,YCGL,NA,NA,NA,NA,SILUTE
YYAY,YINYIKAY,-12.207667,136.2245,YY,Australia,YYAY,NA,YCGO,NA,NA,NA,NA,SILVER HILLS
YYBE,YARRABEE MINE,-23.266667,149,YY,Australia,YYBE,NA,YCGP,NA,NA,NA,NA,SILVER PLAINS
YYBH,YARRABAH,-16.909581,145.870414,YY,Australia,YYBH,NA,YCGR,NA,NA,NA,NA,SILVER SPRINGS
YYDE,YANDEE,-21.333333,118.866667,YY,Australia,YYDE,NA,YCHA,NA,NA,NA,NA,SILVERSTONE HELIPORT
YYDM,YUNDAMINDRA,-29.116667,122.033333,YY,Australia,YYDM,NA,YCHB,NA,NA,NA,NA,SIMAO
YYDN,YARRADEN,-14.316667,143.316667,YY,Australia,YYDN,NA,YCHD,NA,NA,NA,NA,SIMARA
YYDY,YUDUYUDU,-12.234167,136.6355,YY,Australia,YYDY,NA,YCHE,NA,NA,NA,NA,SIMBERI ISLAND
YYEA,YEABURN,-37.17563889,145.3229778,YY,Australia,YYEA,NA,YCHI,NA,NA,NA,NA,SIMENTI
YYEL,YELLAGONGA,-31.796667,115.813333,YY,Australia,YYEL,NA,YCHK,NA,NA,NA,NA,SIMFEROPOL
YYER,YERILLA,-29.483333,121.833333,YY,Australia,YYER,NA,YCHL,NA,NA,NA,NA,SIMIKOT
YYGG,YAGGA YAGGA,-20.890833,127.942667,YY,Australia,YYGG,NA,YCHN,NA,NA,NA,NA,SIMON BOLIVAR /SANTA MARTA
YYIK,NYIKALA,-12,136.3,YY,Australia,YYIK,NA,YCHQ,NA,NA,NA,NA,SIMONS AAF
YYIN,YINNIETHARRA STN,-24.65,116.166667,YY,Australia,YYIN,NA,YCHR,NA,NA,NA,NA,SIMPSONS CREEK
YYKA,YARAKA,-24.9,144.05,YY,Australia,YYKA,NA,YCHS,NA,NA,NA,NA,SIMUNYE
YYLD,YALDA DOWNS HS,-30.26138333,142.9770167,YY,Australia,YYLD,NA,YCHT,NA,NA,NA,NA,SINABANG/LASIKIN
YYLG,YALLALONG HS,-27.416667,115.516667,YY,Australia,YYLG,NA,YCHU,NA,NA,NA,NA,SINAI/HUILA
YYLK,YALAKUN STN,-12.262222,136.012833,YY,Australia,YYLK,NA,YCHV,NA,NA,NA,NA,SINAZONGWE
YYLL,YELLOW BANK JUNCTION,-25.446667,148.45,YY,Australia,YYLL,NA,YCIE,NA,NA,NA,NA,SINCLAIR
YYLP,YARLOOP,-32.956267,115.9482,YY,Australia,YYLP,NA,YCIG,NA,NA,NA,NA,SINDAL
YYME,YARROWMERE,-21.463333,145.855,YY,Australia,YYME,NA,YCII,NA,NA,NA,NA,SINDHUDURG
YYNK,YANKALLILA,-35.46,138.348333,YY,Australia,YYNK,NA,YCIL,NA,NA,NA,NA,SINES HELIPORTO (HEL)
YYNR,YANREY,-22.516667,114.8,YY,Australia,YYNR,NA,YCIN,NA,NA,NA,NA,SINGAPORE/SELETAR
YYOO,YALYMBOO,-31.803333,136.86,YY,Australia,YYOO,NA,YCIP,NA,NA,NA,NA,SINGAPORE/SINGAPORE CHANGI INTL
YYOR,YORKETOWN,-35.00333333,137.6191667,YY,Australia,YYOR,NA,YCJU,NA,NA,NA,NA,SINGIDA
YYRA,YEPPERA,-26.165,142.88,YY,Australia,YYRA,NA,YCKA,NA,NA,NA,NA,SINGKAWANG II/SANGGOLEDO
YYRN,YAMARNA,-28.155,123.675,YY,Australia,YYRN,NA,YCKD,NA,NA,NA,NA,SINGKEP/DABO
YYRW,YARLARWEELOR,-25.458333,117.975,YY,Australia,YYRW,NA,YCKI,NA,NA,NA,NA,SINGLETON
YYTA,YALATA MISSION,-31.4705,131.8245,YY,Australia,YYTA,NA,YCKN,NA,NA,NA,NA,SINGLETON HOSPITAL
YYUM,YUINMERY,-28.566667,119.016667,YY,Australia,YYUM,NA,YCKY,NA,NA,NA,NA,SINGLETON STN
YYUN,YUNTA,-32.57166666666667,139.5638888888889,YY,Australia,YYUN,NA,YCLA,NA,NA,NA,NA,SINJ
YYWA,YOWAH,-27.95,144.625,YY,Australia,YYWA,NA,YCLB,NA,NA,NA,NA,SINOP
YYWN,YARRAWIN,-30.266667,147.216667,YY,Australia,YYWN,NA,YCLC,NA,NA,NA,NA,"SINOP/PRESIDENTE JOAO BATISTA FIGUEIREDO, MT"
YYYA,YANDIEARRA,-21.3,118.366667,YY,Australia,YYYA,NA,YCLD,NA,NA,NA,NA,SINSHE
YZAN,ZANTHUS,-31.033333,123.566667,YZ,Australia,YZAN,NA,YCLE,NA,NA,NA,NA,SINSHEIM
YXLU,LAUNCESTON GENERAL HOSPITAL,-41.4474,147.142039,YX,Australia,YXLU,NA,YCLG,NA,NA,NA,NA,SINTANG/TEBELIAN
YKUK,KUKERIN AIRSTRIP,-33.1751,118.081611,YK,Australia,YKUK,NA,YCLH,NA,NA,NA,NA,SINT-PIETERS-LEEUW
YDRU,THANGOOL/DRUMBURLE,-24.6536,150.535556,YD,Australia,YDRU,NA,YCLI,NA,NA,NA,NA,SINTRA
LWOH,OHRID,41.1799222222222,20.7423277777778,LW,North Macedonia,LWOH,NA,YCLL,NA,NA,NA,NA,SINT-TRUIDEN/BRUSTEM
YCNT,CROWS NEST,-27.2647,152.058611,YC,Australia,YCNT,NA,YCLM,NA,NA,NA,NA,"SIOCON,ZAMBOANGA DEL NORTE"
YKUA,KULALI,-28.67258333,149.1929667,YK,Australia,YKUA,NA,YCLN,NA,NA,NA,NA,SIOFOK/KILITI
YLWB,LOCKYER WATERS/BREEFIELD,-27.4706,152.388056,YL,Australia,YLWB,NA,YCLO,NA,NA,NA,NA,SION
YXQC,QUEENSLAND CHILDREN'S HOSPITAL,-27.484,153.026972,YX,Australia,YXQC,NA,YCLQ,NA,NA,NA,NA,SIORAPALUK
LWSK,SKOPJE INTERNATIONAL AIRPORT,41.9616138888889,21.6214333333333,LW,North Macedonia,LWSK,NA,YCLR,NA,NA,NA,NA,SIOUX GATEWAY/COL. BUD DAY FIELD
YGTM,BUNDOORA/GRASSTREE MINE,-22.9893,148.577583,YG,Australia,YGTM,NA,YCLS,NA,NA,NA,NA,"SIOUX LOOKOUT, ON"
YXNL,NORTHERN BEACHES HOSPITAL,-33.751,151.233461,YX,Australia,YXNL,NA,YCLT,NA,NA,NA,NA,SIPALIWINI
YSTL,STIRLING STATION,-17.1863888888889,141.71166666666701,YS,Australia,YSTL,NA,YCLV,NA,NA,NA,NA,SIPORA/ROKOT
YGBK,GLENBROOK HLS,-33.7615,150.636117,YG,Australia,YGBK,NA,YCLW,NA,NA,NA,NA,"SIQUIJOR,NEGROS ORIENTAL"
YRTH,LITTLE RIVER/ROTHWELL,-37.8833,144.443333,YR,Australia,YRTH,NA,YCLY,NA,NA,NA,NA,SIR ABU NAIR
YBHN,BLENHEIM,-27.6536,152.308317,YB,Australia,YBHN,NA,YCMB,NA,NA,NA,NA,SIR BANI YAS ISLAND
YGOD,GOLDFIELDS/LOLOMA,-28.4694,151.773056,YG,Australia,YGOD,NA,YCMC,NA,NA,NA,NA,SIR JOHN FALLS (GORDON RIVER)
RPMY,"LAGUINDINGAN, MISAMIS ORIENTAL",8.61220277777778,124.456494444444,RP,Philippines,RPMY,NA,YCMD,NA,NA,NA,NA,SIR SEEWOOSAGUR RAMGOOLAM INTERNATIONAL AIRPORT
WAHP,PURBALINGGA/JENDERAL BESAR SOEDIRMAN,-7.4625,109.421666666667,WA,Indonesia,WAHP,NA,YCME,NA,NA,NA,NA,SIRANG
KLLQ,MONTICELLO MUNICIPAL/ELLIS FIELD,33.6385555555556,-91.751,KL,United States,KLLQ,NA,YCMH,NA,NA,NA,NA,SIRENA/OSA
SVTR,"TEMBLADOR,MONAGAS",9.01666666666667,-62.7333333333333,SV,Venezuela (Bolivarian Republic of),SVTR,NA,YCMK,NA,NA,NA,NA,SIRENAS/CASANARE
KAST,ASTORIA REGIONAL,46.1579722222222,-123.878611111111,KA,United States,KAST,NA,YCMM,NA,NA,NA,NA,SIRI (PRIVATE HELIDECK)
SVLB,"LA BANANERA, YARACUY",10.4816666666667,-68.465,SV,Venezuela (Bolivarian Republic of),SVLB,NA,YCMT,NA,NA,NA,NA,SIRIWO
ZKWS,WONSAN,39.1642416666667,127.486136111111,ZK,Democratic People's Republic of Korea,ZKWS,NA,YCMU,NA,NA,NA,NA,SIRJAN
KRYY,COBB COUNTY INTERNATIONAL-MCCOLLUM FIELD,34.0131666666667,-84.5970277777778,KR,United States,KRYY,NA,YCMW,NA,NA,NA,NA,SIRNAK/SERAFETTIN ELCI
SBSG,"NATAL/SAO GONCALO DO AMARANTE-GOVERNADOR ALUIZIO ALVES,RN",-5.76888888888889,-35.3663888888889,SB,Brazil,SBSG,NA,YCNA,NA,NA,NA,NA,SIRRI ISLAND/SIRRI
KHDC,HAMMOND NORTHSHORE REGIONAL,30.5216861111111,-90.4183805555556,KH,United States,KHDC,NA,YCND,NA,NA,NA,NA,SIRSA
KBVI,BEAVER COUNTY,40.7724722222222,-80.3914444444444,KB,United States,KBVI,NA,YCNF,NA,NA,NA,NA,SIRTE (GHARDABIYA INTL)
LPFA,FERREIRA DO ALENTEJO,38.0391666666667,-8.10416666666667,LP,Portugal,LPFA,NA,YCNG,NA,NA,NA,NA,SISHEN
SVAS,"ARMANDO SCHWARCH. LOS PIJIGUAOS, BOLIVAR",6.57722222222222,-66.8166666666667,SV,Venezuela (Bolivarian Republic of),SVAS,NA,YCNH,NA,NA,NA,NA,SISIMIUT
KASD,SLIDELL,30.3463333333333,-89.8208055555556,KA,United States,KASD,NA,YCNK,NA,NA,NA,NA,SISKIYOU COUNTY
SVGT,"GUASIPATI, BOLIVAR",7.47833333333333,-61.9072222222222,SV,Venezuela (Bolivarian Republic of),SVGT,NA,YCNM,NA,NA,NA,NA,SISTERON- VAUMEILH
KLBX,TEXAS GULF COAST REGIONAL,29.1086388888889,-95.4620833333333,KL,United States,KLBX,NA,YCNN,NA,NA,NA,NA,SITALIKE
SVDP,"LA DIVINA PASTORA, BOLIVAR",4.73,-60.965,SV,Venezuela (Bolivarian Republic of),SVDP,NA,YCNP,NA,NA,NA,NA,SITEKA
KEKS,ENNIS-BIG SKY AIRPORT,45.2743611111111,-111.648861111111,KE,United States,KEKS,NA,YCNQ,NA,NA,NA,NA,SITIA/VITSENTZOS KORNAROS
KJKL,JULIAN CARROLL,37.5938611111111,-83.31725,KJ,United States,KJKL,NA,YCNR,NA,NA,NA,NA,SITIAWAN
RPUR,"BALER, AURORA",15.7295388888889,121.503655555556,RP,Philippines,RPUR,NA,YCNS,NA,NA,NA,NA,SITIO NUEVO
KATW,APPLETON INTERNATIONAL,44.2580833333333,-88.5190833333333,KA,United States,KATW,NA,YCNT,NA,NA,NA,NA,SITKA ROCKY GUTIERREZ
KPNA,RALPH WENZ FIELD,42.7973888888889,-109.811027777778,KP,United States,KPNA,NA,YCNY,NA,NA,NA,NA,SITTERDORF
UNWW,NOVOKUZNETSK/SPICHENKOVO,53.8119444444444,86.8783333333333,UN,Russian Federation,UNWW,NA,YCOD,NA,NA,NA,NA,SITTWE
SVUP,"UPATA, BOLIVAR",7.97888888888889,-62.3286111111111,SV,Venezuela (Bolivarian Republic of),SVUP,NA,YCOE,NA,NA,NA,NA,SIUNA
CYLS,"BARRIE-ORILLIA (LAKE SIMCOE REGIONAL), ON",44.4860361111111,-79.5556305555556,CY,Canada,CYLS,NA,YCOF,NA,NA,NA,NA,SIVAS/NURI DEMIRAG (MIL-CIV)
VRMV,VILLA INTERNATIONAL AIRPORT MAAMIGILI,3.47161111111111,72.8345,VR,Maldives,VRMV,NA,YCOG,NA,NA,NA,NA,SIVRIHISAR (MIL)
DTNH,ENFIDHA/HAMMAMET,36.0758333333333,10.4386111111111,DT,Tunisia,DTNH,NA,YCOH,NA,NA,NA,NA,SIXAOLA/TALAMANCA
KARA,ACADIANA REGIONAL,30.0377583333333,-91.8838972222222,KA,United States,KARA,NA,YCOI,NA,NA,NA,NA,SJOBO SOVDE
KHSA,STENNIS INTERNATIONAL,30.3678055555556,-89.4546111111111,KH,United States,KHSA,NA,YCOL,NA,NA,NA,NA,SKAFTAFELL
VCRI,MATTALA/MATTALA RAJAPAKSA INTERNATIONAL AIRPORT,6.28446666666667,81.1241277777778,VC,Sri Lanka,VCRI,NA,YCOM,NA,NA,NA,NA,SKAGIT REGIONAL AIRPORT
WIEE,PANDANG PARIAMAN/MINANGKABAU INTERNATIONAL,-0.788333333333333,100.286388888889,WI,Indonesia,WIEE,NA,YCON,NA,NA,NA,NA,SKAGWAY
KAPA,CENTENNIAL,39.5701166666667,-104.849291666667,KA,United States,KAPA,NA,YCOO,NA,NA,NA,NA,SKALAVATN
TVSA,"ARGYLE, ST.VINCENT AND THE GRENADINES",13.1600555555556,-61.1487055555556,TV,Saint Vincent and the Grenadines,TVSA,NA,YCOP,NA,NA,NA,NA,SKARDON RIVER
KPKV,CALHOUN COUNTY,28.6533055555556,-96.6827222222222,KP,United States,KPKV,NA,YCOR,NA,NA,NA,NA,SKARDU INT'L
KIXD,NEW CENTURY AIRCENTER,38.8309166666667,-94.8903055555556,KI,United States,KIXD,NA,YCOS,NA,NA,NA,NA,SKARV (OFF-SHORE HELIDECK)
KKLS,SOUTHWEST WASHINGTON RGNL,46.118,-122.898361111111,KK,United States,KKLS,NA,YCOT,NA,NA,NA,NA,SKELDON
KSGJ,NORTHEAST FLORIDA REGIONAL,29.95925,-81.3397305555555,KS,United States,KSGJ,NA,YCOV,NA,NA,NA,NA,SKELLEFTEA
SKLM,JORGE ISAAC/MAICAO,11.2325,-72.48916666666666,SK,Colombia,SKLM,NA,YCOW,NA,NA,NA,NA,SKELTON
KHND,HENDERSON EXECUTIVE,35.9728611111111,-115.134444444444,KH,United States,KHND,NA,YCOY,NA,NA,NA,NA,SKI BEACH
LPCB,CASTELO BRANCO,39.8483333333333,-7.44166666666667,LP,Portugal,LPCB,NA,YCPC,NA,NA,NA,NA,SKIATHOS/ALEXANDROS PAPADIAMANDIS
EGCM,LEEDS EAST,53.8344444444444,-1.19555555555556,EG,United Kingdom,EGCM,NA,YCPD,NA,NA,NA,NA,SKIEN/GEITERYGGEN
KGAO,"GALLIANO/SOUTH LAFOURCHE LEONARD MILLER JR, LA",29.4411111111111,-90.2611111111111,KG,United States,KGAO,NA,YCPE,NA,NA,NA,NA,SKIKDA
SBAC,"ARACATI/AEROPORTO REGIONAL DE CANOA QUEBRADA DRAGAO DO MAR, CE",-4.56861111111111,-37.8047222222222,SB,Brazil,SBAC,NA,YCPG,NA,NA,NA,NA,SKIROS
LPPN,PROENCA-A-NOVA,39.7311111111111,-7.87472222222222,LP,Portugal,LPPN,NA,YCPH,NA,NA,NA,NA,SKIVE
UHSM,YUZHNO-KURILSK/MENDELEYEVO,43.9611111111111,145.685,UH,Russian Federation,UHSM,NA,YCPK,NA,NA,NA,NA,SKJOLD (PRIVATE HELIDECK)
SCGD,TORRES DEL PAINE/AD CERRO GUIDO-GUNTHER PLUSCHOW,-50.97,-72.4194444444445,SC,Chile,SCGD,NA,YCPL,NA,NA,NA,NA,SKOGASANDUR
SBJD,"JUNDIAI/CMTE ROLIM ADOLFO AMARO, SP",-23.1816666666667,-46.9436111111111,SB,Brazil,SBJD,NA,YCPR,NA,NA,NA,NA,SKOPJE INTERNATIONAL AIRPORT
KSTS,CHARLES M SCHULZ-SONOMA COUNTY,38.5096944444444,-122.812888888889,KS,United States,KSTS,NA,YCPS,NA,NA,NA,NA,SKORPION
KTRK,TRUCKEE-TAHOE,39.3200555555556,-120.139583333333,KT,United States,KTRK,NA,YCPT,NA,NA,NA,NA,SKOVDE
SVRS,"EL GRAN ROQUE, DEPENDENCIA FEDERAL",11.945833333333301,-66.6702777777778,SV,Venezuela (Bolivarian Republic of),SVRS,NA,YCPW,NA,NA,NA,NA,SKOVDE/KARNSJUKHUSET
OPDG,D.G. KHAN/FAROOQ AHMAD KHAN LEGHARI INT'L,29.9611138888889,70.4855944444444,OP,Pakistan,OPDG,NA,YCPX,NA,NA,NA,NA,SKUKUZA
KGZN,GREGORY M SIMMONS MEMORIAL,32.3658333333333,-99.0236944444444,KG,United States,KGZN,NA,YCRA,NA,NA,NA,NA,SKUTEC
KCMA,CAMARILLO AIRPORT,34.21375,-119.094361111111,KC,United States,KCMA,NA,YCRB,NA,NA,NA,NA,SKUVOY
SVSN,"SABANETA, BARINAS",8.74416666666667,-69.9136111111111,SV,Venezuela (Bolivarian Republic of),SVSN,NA,YCRD,NA,NA,NA,NA,SKWENTNA
KCXP,CARSON,39.1923055555555,-119.732583333333,KC,United States,KCXP,NA,YCRE,NA,NA,NA,NA,SKYLARK FIELD
SBGP,"GAVIAO PEIXOTO/EMBRAER - UNIDADE GAVIAO PEIXOTO, SP",-21.7644444444444,-48.4047222222222,SB,Brazil,SBGP,NA,YCRF,NA,NA,NA,NA,SKYPARK
KCRQ,MC CLELLAN-PALOMAR,33.12825,-117.280083333333,KC,United States,KCRQ,NA,YCRG,NA,NA,NA,NA,SKYSAFARI BASE
KEET,SHELBY COUNTY,33.1777777777778,-86.7832222222222,KE,United States,KEET,NA,YCRK,NA,NA,NA,NA,SLAGLILLE (PRIVATE AD)
WIBG,PASIR PANGARAIAN/PASIR PANGARAIAN,0.846666666666667,100.370277777778,WI,Indonesia,WIBG,NA,YCRL,NA,NA,NA,NA,SLANY
WILG,GUNUNG MADU PLANTATION/GUNUNG BATIN,-4.68333333333333,105.266666666667,WI,Indonesia,WILG,NA,YCRN,NA,NA,NA,NA,"SLAVE LAKE, AB"
KBBG,BRANSON,36.5320805555556,-93.2005444444444,KB,United States,KBBG,NA,YCRO,NA,NA,NA,NA,SLAVONSKI BROD/JELAS
KPIB,HATTIESBURG/LAUREL REGIONAL AIRPORT,31.4671388888889,-89.3370555555556,KP,United States,KPIB,NA,YCRP,NA,NA,NA,NA,SLEAP
WIDT,TANJUNG BALAI KARIMUN/RAJA HAJI ABDULLAH,1.05277777777778,103.392777777778,WI,Indonesia,WIDT,NA,YCRS,NA,NA,NA,NA,SLEETMUTE
KHCR,HEBER CITY MUNI-RUSS MCDONALD FIELD,40.4818055555556,-111.428805555556,KH,United States,KHCR,NA,YCRT,NA,NA,NA,NA,SLEIPNER A (OFF-SHORE HELIDECK)
KBAM,BATTLE MOUNTAIN AIRPORT,40.5990472222222,-116.874336111111,KB,United States,KBAM,NA,YCRY,NA,NA,NA,NA,SLEIPNER B (OFF-SHORE HELIDECK)
KKIC,MESA DEL REY,36.2285555555556,-121.121305555556,KK,United States,KKIC,NA,YCSA,NA,NA,NA,NA,SLIAC (MIL)
VGHS,"HAZRAT SHAHJALAL INTL. AIRPORT, DHAKA",23.8433472222222,90.3977833333333,VG,Bangladesh,VGHS,NA,YCSB,NA,NA,NA,NA,SLIDELL
KXNX,SUMNER COUNTY RGNL,36.3750833333333,-86.4084166666667,KX,United States,KXNX,NA,YCSC,NA,NA,NA,NA,SLIGO
KJER,JEROME COUNTY,42.7266944444444,-114.456638888889,KJ,United States,KJER,NA,YCSD,NA,NA,NA,NA,SLOVENJ GRADEC
GOBD,AEROPORT INTL. BLAISE DIAGNE-DAKAR-DIASS,14.6708333333333,-17.0727777777778,GO,Senegal,GOBD,NA,YCSE,NA,NA,NA,NA,SLOVENSKE KONJICE
SVEN,"EL CAPITAN, ZULIA",9.1,-72.5916666666667,SV,Venezuela (Bolivarian Republic of),SVEN,NA,YCSF,NA,NA,NA,NA,SMALANDSSTENAR
SBSO,"SORRISO/REGIONAL DE SORRISO ADOLINO BEDIN, MT",-12.4727777777778,-55.6688888888889,SB,Brazil,SBSO,NA,YCSI,NA,NA,NA,NA,SMEDEREVO/RADINAC
KSGR,SUGAR LAND REGIONAL,29.6222472222222,-95.6565333333333,KS,United States,KSGR,NA,YCSK,NA,NA,NA,NA,SMEDEREVSKA PALANKA/RUDINE
KITH,ITHACA TOMPKINS REGIONAL,42.4913611111111,-76.4587222222222,KI,United States,KITH,NA,YCSL,NA,NA,NA,NA,"SMITH FALLS-MONTAGUE (RUSS BEACH), ON"
KUTS,HUNTSVILLE MUNICIPAL,30.7468861111111,-95.5871666666667,KU,United States,KUTS,NA,YCSM,NA,NA,NA,NA,"SMITH FIELD, AR"
SVAO,"ALTAGRACIA DE ORITUCO, GUARICO",9.85,-66.3833333333333,SV,Venezuela (Bolivarian Republic of),SVAO,NA,YCSP,NA,NA,NA,NA,"SMITH FIELD, IN"
